symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time,expiry_date
NIFTY25DEC25750PE,,2025-12-19,NSE,FO,,buy,false,75.000000,65.000000,336981,1400000009650322,2025-12-19T09:26:43,2025-12-30
NIFTY25D2325550PE,,2025-12-19,NSE,FO,,buy,false,75.000000,7.850000,1078036,1000000023688762,2025-12-19T09:44:03,2025-12-23
NIFTY25D2325600PE,,2025-12-19,NSE,FO,,sell,false,75.000000,9.800000,995818,1100000024041104,2025-12-19T09:44:07,2025-12-23
NIFTY25D2326200CE,,2025-12-19,NSE,FO,,buy,false,75.000000,18.500000,685125,1600000022992895,2025-12-19T09:44:48,2025-12-23
NIFTY25DEC26200CE,,2025-12-22,NSE,FO,,buy,false,150.000000,122.850000,663532,1600000014201318,2025-12-22T09:34:03,2025-12-30
NIFTY25DEC25850PE,,2025-12-22,NSE,FO,,sell,false,75.000000,37.700000,676445,1600000014522447,2025-12-22T09:34:30,2025-12-30
NIFTY25DEC25600PE,,2025-12-22,NSE,FO,,buy,false,75.000000,15.000000,571391,1100000013987421,2025-12-22T09:34:37,2025-12-30
NIFTY25DEC25700PE,,2025-12-22,NSE,FO,,buy,false,75.000000,21.150000,704669,1300000014720186,2025-12-22T09:34:41,2025-12-30
NIFTY25D2326250CE,,2025-12-22,NSE,FO,,buy,false,75.000000,18.200000,577371,1000000014569107,2025-12-22T09:35:11,2025-12-23
NIFTY25D2325600PE,,2025-12-22,NSE,FO,,buy,false,150.000000,3.200000,583110,1100000014459705,2025-12-22T09:35:21,2025-12-23
NIFTY25DEC26150CE,,2025-12-22,NSE,FO,,buy,false,75.000000,150.000000,812173,1500000016614136,2025-12-22T09:35:49,2025-12-30
OFSS25DEC7800PE,,2025-12-22,NSE,FO,,buy,false,75.000000,59.450000,91015,2500000009903638,2025-12-22T09:36:50,2025-12-30
OFSS26JAN7500PE,,2025-12-22,NSE,FO,,sell,false,75.000000,106.950000,95799,2500000010491659,2025-12-22T09:38:08,2026-01-27
NIFTY25DEC25850PE,,2025-12-22,NSE,FO,,buy,false,75.000000,36.450000,1902386,1600000069764399,2025-12-22T11:29:14,2025-12-30
NIFTY25DEC26500CE,,2025-12-23,NSE,FO,,sell,false,75.000000,21.600000,8240883,1500000154741812,2025-12-23T12:32:30,2025-12-30
NIFTY25DEC26500CE,,2025-12-26,NSE,FO,,buy,false,75.000000,2.950000,1562470,1500000056419451,2025-12-26T10:45:40,2025-12-30
NIFTY25DEC26350CE,,2025-12-26,NSE,FO,,sell,false,150.000000,7.300000,1199797,1200000053273865,2025-12-26T10:47:34,2025-12-30
NIFTY2610625650PE,,2025-12-26,NSE,FO,,sell,false,65.000000,15.950000,1201926,1200000053538011,2025-12-26T10:48:12,2026-01-06
INFY26JAN1740CE,,2025-12-26,NSE,FO,,sell,false,400.000000,18.750000,897698,2700000083322918,2025-12-26T10:53:14,2026-01-27
NIFTY2610626550CE,,2025-12-29,NSE,FO,,sell,false,65.000000,12.200000,266982,1600000008014248,2025-12-29T09:26:25,2026-01-06
INFY26JAN1740CE,,2025-12-29,NSE,FO,,buy,false,400.000000,17.400000,164536,2700000015325906,2025-12-29T09:29:08,2026-01-27
NIFTY2610626450CE,,2025-12-30,NSE,FO,,sell,false,65.000000,10.900000,1564316,1400000057542499,2025-12-30T10:39:45,2026-01-06
NIFTY2610625550PE,,2025-12-30,NSE,FO,,sell,false,65.000000,14.050000,5267278,1000000080170018,2025-12-30T10:40:13,2026-01-06
NIFTY2610625900PE,,2026-01-02,NSE,FO,,sell,false,130.000000,7.050000,644195,1000000018634774,2026-01-02T09:39:18,2026-01-06
NIFTY2610625550PE,,2026-01-02,NSE,FO,,buy,false,65.000000,2.900000,647301,1000000018751032,2026-01-02T09:39:28,2026-01-06
NIFTY2610625650PE,,2026-01-02,NSE,FO,,buy,false,65.000000,3.250000,485333,1200000017288954,2026-01-02T09:39:33,2026-01-06
INFY26JAN1660CE,,2026-01-06,NSE,FO,,sell,false,400.000000,20.100000,134332,2700000015071961,2026-01-06T09:32:13,2026-01-27
NIFTY2611326500CE,,2026-01-07,NSE,FO,,sell,false,130.000000,12.500000,99376,1500000001458637,2026-01-07T09:16:21,2026-01-13
NIFTY2611325750PE,,2026-01-07,NSE,FO,,sell,false,130.000000,12.000000,138298,1400000001682614,2026-01-07T09:17:01,2026-01-13
HAL26JAN4700CE,,2026-01-07,NSE,FO,,sell,false,150.000000,37.100000,17732,1900000002900806,2026-01-07T09:18:28,2026-01-27
NIFTY2611326500CE,,2026-01-09,NSE,FO,,buy,false,130.000000,3.100000,293096,1500000006198035,2026-01-09T09:20:39,2026-01-13
NIFTY2611326200CE,,2026-01-09,NSE,FO,,sell,false,130.000000,15.500000,366689,1600000006970812,2026-01-09T09:21:00,2026-01-13
NIFTY2611325600PE,,2026-01-09,NSE,FO,,sell,false,65.000000,16.000000,597960,1100000012860405,2026-01-09T09:25:22,2026-01-13
NIFTY2611326100CE,,2026-01-09,NSE,FO,,sell,false,65.000000,24.050000,421975,1400000011609117,2026-01-09T09:25:34,2026-01-13
NIFTY2611326200CE,,2026-01-12,NSE,FO,,buy,false,130.000000,3.900000,532998,1600000009868470,2026-01-12T09:23:46,2026-01-13
NIFTY2611326100CE,,2026-01-12,NSE,FO,,buy,false,65.000000,4.800000,588162,1400000010408094,2026-01-12T09:23:51,2026-01-13
NIFTY2611325600PE,,2026-01-12,NSE,FO,,buy,false,65.000000,83.000000,873639,1100000012025606,2026-01-12T09:24:21,2026-01-13
NIFTY2611325350PE,,2026-01-12,NSE,FO,,sell,false,65.000000,18.450000,892826,1300000012563773,2026-01-12T09:24:32,2026-01-13
NIFTY2611325400PE,,2026-01-12,NSE,FO,,sell,false,65.000000,24.900000,617503,1400000011238641,2026-01-12T09:24:36,2026-01-13
NIFTY2611325750CE,,2026-01-12,NSE,FO,,sell,false,65.000000,27.750000,627861,1400000011556170,2026-01-12T09:24:53,2026-01-13
NIFTY2611325800CE,,2026-01-12,NSE,FO,,sell,false,65.000000,19.800000,590329,1500000011458531,2026-01-12T09:25:02,2026-01-13
NIFTY2611325750PE,,2026-01-12,NSE,FO,,buy,false,65.000000,176.150000,656503,1400000012297226,2026-01-12T09:25:34,2026-01-13
NIFTY2611325750PE,,2026-01-12,NSE,FO,,buy,false,65.000000,176.150000,656502,1400000012297226,2026-01-12T09:25:34,2026-01-13
NIFTY2611325350PE,,2026-01-12,NSE,FO,,sell,false,65.000000,17.650000,973548,1300000014139971,2026-01-12T09:25:50,2026-01-13
NIFTY2611325350PE,,2026-01-13,NSE,FO,,buy,false,130.000000,2.000000,64911,1300000000539577,2026-01-13T09:15:24,2026-01-13
NIFTY2611325400PE,,2026-01-13,NSE,FO,,buy,false,65.000000,2.300000,77756,1400000000703631,2026-01-13T09:15:33,2026-01-13
NIFTY2611325700PE,,2026-01-13,NSE,FO,,sell,false,65.000000,14.650000,131620,1300000001264271,2026-01-13T09:16:02,2026-01-13
NIFTY2611325750CE,,2026-01-13,NSE,FO,,buy,false,65.000000,118.750000,194089,1400000002159231,2026-01-13T09:16:49,2026-01-13
NIFTY2611326000CE,,2026-01-13,NSE,FO,,sell,false,130.000000,12.450000,219458,1200000002433406,2026-01-13T09:17:03,2026-01-13
NIFTY2611325650PE,,2026-01-13,NSE,FO,,sell,false,65.000000,7.100000,237234,1200000002738836,2026-01-13T09:17:18,2026-01-13
INFY26FEB1680CE,,2026-01-13,NSE,FO,,sell,false,400.000000,25.000000,45046,2700000006803940,2026-01-13T09:22:49,2026-02-24
INFY26JAN1660CE,,2026-01-13,NSE,FO,,buy,false,400.000000,14.000000,45824,2700000007243932,2026-01-13T09:23:01,2026-01-27
HAL26JAN4700CE,,2026-01-21,NSE,FO,,buy,false,150.000000,4.650000,473470,2200000049104999,2026-01-21T09:57:32,2026-01-27
HAL26FEB4700CE,,2026-01-21,NSE,FO,,sell,false,150.000000,52.450000,477113,2200000049533062,2026-01-21T09:58:05,2026-02-24
BEL26FEB420CE,,2026-01-21,NSE,FO,,sell,false,1425.000000,11.100000,432893,2400000053712918,2026-01-21T10:02:47,2026-02-24
OFSS26JAN7500PE,,2026-01-22,NSE,FO,,buy,false,75.000000,15.400000,431985,2500000048559733,2026-01-22T09:55:22,2026-01-27
OFSS26FEB7400PE,,2026-01-22,NSE,FO,,sell,false,75.000000,102.700000,441725,2500000050628095,2026-01-22T09:56:47,2026-02-24
BEL26FEB415PE,,2026-01-29,NSE,FO,,sell,false,1425.000000,4.850000,284131,2400000044133262,2026-01-29T10:36:34,2026-02-24
BEL26FEB415PE,,2026-02-01,NSE,FO,,buy,false,1425.000000,4.400000,132801,2400000022176770,2026-02-01T09:47:24,2026-02-24
BEL26FEB430PE,,2026-02-01,NSE,FO,,sell,false,1425.000000,7.450000,133364,2400000022470154,2026-02-01T09:47:45,2026-02-24
INFY26FEB1680CE,,2026-02-01,NSE,FO,,buy,false,400.000000,15.000000,201602,2700000046142091,2026-02-01T10:19:55,2026-02-24
BEL26FEB435CE,,2026-02-01,NSE,FO,,sell,false,1425.000000,7.150000,684080,2400000138601206,2026-02-01T12:32:22,2026-02-24
BEL26FEB430PE,,2026-02-03,NSE,FO,,buy,false,1425.000000,5.950000,123108,2400000006290261,2026-02-03T09:20:07,2026-02-24
BEL26FEB435PE,,2026-02-03,NSE,FO,,sell,false,1425.000000,7.350000,142659,2400000007274921,2026-02-03T09:21:13,2026-02-24
OFSS26FEB7400PE,,2026-02-03,NSE,FO,,buy,false,75.000000,51.300000,109374,2500000006687318,2026-02-03T09:21:52,2026-02-24
INFY26FEB1740CE,,2026-02-03,NSE,FO,,sell,false,400.000000,13.050000,269069,2700000018936110,2026-02-03T09:30:15,2026-02-24
INFY26FEB1740CE,,2026-02-05,NSE,FO,,buy,false,400.000000,2.450000,190468,2700000025364369,2026-02-05T09:49:41,2026-02-24
HAL26FEB4500CE,,2026-02-05,NSE,FO,,sell,false,150.000000,37.800000,244280,1900000047292674,2026-02-05T09:50:48,2026-02-24
INFY26FEB1640CE,,2026-02-05,NSE,FO,,sell,false,400.000000,9.750000,198362,2700000026799568,2026-02-05T09:52:05,2026-02-24
INFY26FEB1640CE,,2026-02-06,NSE,FO,,buy,false,400.000000,5.500000,295596,2700000045917242,2026-02-06T10:23:35,2026-02-24
INFY26FEB1600CE,,2026-02-06,NSE,FO,,sell,false,400.000000,10.100000,296805,2700000046243177,2026-02-06T10:24:02,2026-02-24
HAL26FEB4600CE,,2026-02-06,NSE,FO,,sell,false,150.000000,23.900000,249339,1900000077152390,2026-02-06T10:25:10,2026-02-24
HAL26FEB4700CE,,2026-02-06,NSE,FO,,buy,false,150.000000,17.850000,249610,1900000077814526,2026-02-06T10:25:21,2026-02-24
OFSS26FEB6800PE,,2026-02-06,NSE,FO,,sell,false,75.000000,89.550000,178871,2500000043193995,2026-02-06T10:29:47,2026-02-24
INFY26FEB1600CE,,2026-02-12,NSE,FO,,buy,false,400.000000,2.300000,328105,2700000026646244,2026-02-12T09:36:47,2026-02-24
BEL26FEB420CE,,2026-02-13,NSE,FO,,buy,false,1425.000000,26.000000,158253,2400000020648528,2026-02-13T09:31:06,2026-02-24
HAL26FEB4600CE,,2026-02-13,NSE,FO,,buy,false,150.000000,21.150000,196186,1900000027489734,2026-02-13T09:31:28,2026-02-24
HAL26FEB4500CE,,2026-02-13,NSE,FO,,buy,false,150.000000,31.000000,198732,1900000027330247,2026-02-13T09:31:59,2026-02-24
BEL26FEB435PE,,2026-02-13,NSE,FO,,buy,false,1425.000000,6.850000,182545,2400000022580233,2026-02-13T09:34:38,2026-02-24
BEL26FEB435CE,,2026-02-23,NSE,FO,,buy,false,1425.000000,7.850000,328476,2400000057883893,2026-02-23T10:01:22,2026-02-24
OFSS26MAR7200CE,,2026-02-26,NSE,FO,,sell,false,75.000000,136.000000,260533,2500000164017454,2026-02-26T14:42:59,2026-03-30
OFSS26MAR7200CE,,2026-03-02,NSE,FO,,buy,false,75.000000,118.000000,61140,2500000007728398,2026-03-02T09:21:30,2026-03-30
OFSS26MAR7100CE,,2026-03-02,NSE,FO,,sell,false,75.000000,144.800000,66739,2500000008231435,2026-03-02T09:22:24,2026-03-30
BEL26MAR475CE,,2026-03-05,NSE,FO,,sell,false,1425.000000,6.550000,111501,2400000022117047,2026-03-05T09:39:03,2026-03-30
BEL26MAR475CE,,2026-03-13,NSE,FO,,buy,false,1425.000000,3.650000,193246,2400000048739691,2026-03-13T09:54:54,2026-03-30
OFSS26MAR7100CE,,2026-03-13,NSE,FO,,buy,false,75.000000,53.450000,113054,2500000030719732,2026-03-13T09:55:16,2026-03-30
OFSS26MAR7000CE,,2026-03-13,NSE,FO,,sell,false,75.000000,70.050000,114657,2500000031624239,2026-03-13T09:56:00,2026-03-30
BEL26MAR465CE,,2026-03-13,NSE,FO,,sell,false,1425.000000,5.550000,199588,2400000050773969,2026-03-13T09:56:52,2026-03-30
BEL26MAR465CE,,2026-03-16,NSE,FO,,buy,false,1425.000000,3.350000,18915,2400000002989081,2026-03-16T09:17:25,2026-03-30
BEL26MAR450CE,,2026-03-16,NSE,FO,,sell,false,1425.000000,5.950000,35604,2400000006308564,2026-03-16T09:20:05,2026-03-30
OFSS26MAR7000CE,,2026-03-16,NSE,FO,,buy,false,75.000000,48.400000,33632,2500000006803985,2026-03-16T09:23:24,2026-03-30
OFSS26MAR6900CE,,2026-03-16,NSE,FO,,sell,false,75.000000,64.000000,37774,2500000009034749,2026-03-16T09:24:40,2026-03-30
BEL26MAR450CE,,2026-03-24,NSE,FO,,buy,false,1425.000000,0.650000,105811,2400000016149313,2026-03-24T09:24:53,2026-03-30
OFSS26MAR6900CE,,2026-03-24,NSE,FO,,buy,false,75.000000,28.000000,139509,2500000014929888,2026-03-24T09:28:45,2026-03-30
BEL26APR460CE,,2026-03-24,NSE,FO,,sell,false,1425.000000,4.850000,148007,2400000024197595,2026-03-24T09:30:04,2026-04-28
OFSS26APR7000CE,,2026-03-24,NSE,FO,,sell,false,75.000000,141.100000,155147,2500000022574785,2026-03-24T09:30:45,2026-04-28
BEL26APR460CE,,2026-03-24,NSE,FO,,buy,false,1425.000000,3.950000,471048,2400000125795191,2026-03-24T10:40:05,2026-04-28
OFSS26APR7000CE,,2026-03-24,NSE,FO,,buy,false,75.000000,114.450000,463521,2500000111809759,2026-03-24T10:40:27,2026-04-28
BEL26APR445CE,,2026-03-24,NSE,FO,,sell,false,1425.000000,6.500000,476376,2400000127059012,2026-03-24T10:41:23,2026-04-28
OFSS26APR6900CE,,2026-03-24,NSE,FO,,sell,false,75.000000,135.000000,469510,2500000113157998,2026-03-24T10:41:49,2026-04-28
BEL26APR445CE,,2026-03-27,NSE,FO,,buy,false,1425.000000,5.800000,155700,2400000021599451,2026-03-27T09:28:49,2026-04-28
BEL26APR440CE,,2026-03-27,NSE,FO,,sell,false,1425.000000,6.900000,159973,2400000022585749,2026-03-27T09:29:30,2026-04-28
NIFTY26MAR23700CE,,2026-03-27,NSE,FO,,sell,false,65.000000,36.700000,606311,1500000015850146,2026-03-27T09:30:50,2026-03-30
NIFTY26MAR22000PE,,2026-03-27,NSE,FO,,sell,false,65.000000,35.200000,768703,1600000022126308,2026-03-27T09:37:41,2026-03-30
NIFTY26MAR23700CE,,2026-03-30,NSE,FO,,buy,false,65.000000,1.300000,261065,1500000002496930,2026-03-30T09:16:36,2026-03-30
NIFTY26MAR22850CE,,2026-03-30,NSE,FO,,sell,false,65.000000,13.050000,417560,1200000003275319,2026-03-30T09:16:52,2026-03-30
NIFTY26MAR22000PE,,2026-03-30,NSE,FO,,buy,false,65.000000,3.750000,1721879,1600000029336804,2026-03-30T09:38:06,2026-03-30
NIFTY26MAR22350PE,,2026-03-30,NSE,FO,,sell,false,65.000000,24.050000,1751088,1600000029898717,2026-03-30T09:38:34,2026-03-30
